outlet,category,link,text,bias
NewsLaundry,column,http://www.newslaundry.com/2025/02/03/another-election-show-can-new-parties-and-candidates-make-any-difference,episode another election show atul chaurasia manisha pande speak young voter understand issue change would like see indian politics joined meghnad former newslaundry colleague youtube creator also independent candidate malviya nagar constituency voter say infrastructure basic amenity delhi kind national capital sexual harassment becoming unavoidable public space say woman voter focus air pollution say another meghnad belief politics become confrontational newer party candidate make difference watch,left
NewsLaundry,column,http://www.newslaundry.com/2025/02/01/ahead-of-delhi-polls-troubled-waters-of-yamuna-at-the-centre-of-political-slugfest,ahead highoctane delhi poll mud slinging party rage water yamuna found caught war word one end aap chief arvind kejriwal claimed river poisoned haryana bjp congress blame incumbent delhi government failing keep yamuna clean congress rahul gandhi bjps nayab singh saini dared kejriwal take dip river delhi meanwhile responding election commission india asked kejriwal show proof allegation former delhi cm challenged poll body chief drink water yamuna yamuna water really dangerous threat high level ammonia river pose delhi face water shortage soon watch report find,left
NewsLaundry,column,http://www.newslaundry.com/2025/02/01/another-election-show-can-modi-magic-work-in-delhi,cutout giant crowd huge star campaigner venue campaign supernova people leaving venue event episode another election show atul chaurasia manisha pande attend prime minister narendra modis rally ghonda assembly constituency northeast delhi shahdara pm modi leading charge bjp try wrest control delhi speak bjp worker understand think bjps poll prospect considering past trend area suggest large number swing vote talk bjp supporter one dedicates song pm another say pray leader house granted pm housing scheme modis muslim supporter tell u wouldve never pm support muslim many fan prime minister want modi sarkar delhi watch know say told modi government already centre everyone rally impressed,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/31/hate-speech-and-accusations-of-bribing-voters-parvesh-verma-takes-on-kejriwal-in-new-delhi-battle,new delhi assembly seat witnessing one mostwatched triangular contest delhi former chief minister arvind kejriwal pitched congress former east delhi mp sandeep dikshit bjps former west delhi mp parvesh verma sreenivasan jain spoke verma campaign bjp leader trying corner aap kejriwal corruption accused distributing saree shoe vote ahead assembly poll delhi ngo arranged shoe woman temple claim adding told distribute denying allegation made headline calling total boycott muslim verma say absolutely wrong said one two muslim executed murder asked speech reason given ticket contest lok sabha poll bjp leader say ticket cut defeat kejriwal coming verma claim kejriwal object functioning lieutenant governor across country watch know said asked tamil nadu case matter supreme court liked piece support nl sena project uncover issue usually pushed margin highoctane campaign,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/31/manifestoes-on-air-pollution-aap-silent-bjp-vows-50-drop-cong-offers-little,cramped alley anna nagar jangpura assembly constituency yearold brinda fix party offering financial assistance aap giving r bjp much congress giving election unlike delhi three major party competing vote promise direct cash transfer subsidy welfare scheme amid battle freebie debate air pollution either neglected pushed periphery delhi last year breathed poor worse air day one reason newslaundry launched fighttobreathe three major party bjp promised substantial reduction air pollution mentioned plan aaps manifesto silent issue congress blueprint lack detail let take look aap leaf air pollution aap convener former chief minister arvind kejriwal january released onepage kejriwals guarantee manifesto talked guarantee including financial assistance r woman making delhi air cleaner one minute speech party headquarters kejriwal utter single word air pollution case reducing air pollution one guarantee kejriwal fact promised bring air pollution third election kejriwal repeatedly conceded could fulfill three guarantee yamuna cleanup drinking water supply world standard road failed fulfil fourth guarantee clean air rarely touch upon public speech,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/31/what-choice-do-we-have-anger-and-apathy-in-delhi-seats-with-decisive-sikh-vote,cramped house congested lane overflowing sewer line mata gujri colony west delhi tilak nagar constituency stand picture neglect week ago officially known vidhwa colony reminder house many survivor antisikh violence name swap seems change seen recent year nothing going change aap bjp come election disappear next one said nirmal kaur lost father uncle riot sitting park block c newslaundry spoke several resident tilak nagar constituency pointed issue poor sanitation lack development primary concern tilak nagar apart rajouri garden among constituency highest concentration sikh voter around percent electorate community make around percent delhi population influential vote several constituency madipur hari nagar timarpur tilak nagar historically swung party constituency voted bjp shifting congress bjp reclaimed held onto aap dislodged since aap managed retain seat aap mla jarnail singh face palpable anger time resident say singh inaccessible need critical aap mla also reluctant throw weight behind bjp voter appear divided bjps candidate shweta saini area recognising importance political party keen win sikh voter various promise aap pledged monthly remuneration r sikh granthis bjp promised r additionally bjp committed investment r crore major gurudwaras enhance accommodation improve facility bjp also promised r pension widow riot victim well loan scholarship family congress manifesto specific targeted sikh voter bjp fielded three sikh candidate aap congress fielded four community distrust resident mata gujri colony resettled trilokpuri among area affected riot government allotted flat victim ownership right remain elusive ownership right issue electricity bill main concern whichever party promise resolve two issue get vote said reshma kaur local resident,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/25/delhi-cm-atishi-on-unkept-jobs-promise-aaps-soft-hindutva-kejriwals-future,delhi chief minister atishi singh confident aam aadmi party return power national capital exclusive conversation sreenivasan jain talk government effort tackle pollution job promised party soft hindutva politics around rohingya immigrant arvind kejriwals future aap promised create lakh job delhi official portal reportedly show people secured job may number job portal fact young people coming school looking job point time job creatorsthese bottom pyramid job creator say aap leader improved public transportation tackle vehicular emission largest source air pollution delhi according centre science environment public bus service inadequate city dont think data correctthis highest number bus delhi ever hadthere expansion delhi metro network kilometre last yearsthe aap government invested r crore building delhi metro say adding traffic outside delhi compound problem aap distinguish bjps hindutva vision aam aadmi party belief providing facility improving life people religion say delhi election aap bjp guilty competitive scaremongering rohingya refugee question whether rohingyas whether one community another communityfor countryas far national security go porous border right say pointing alleged role immigrant saif ali khan assault case supreme court bail order placed restriction arvind kejriwals power eventually resigned chief minister yet aap win kejriwal back top post insists watch,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/22/final-voter-list-in-kejriwals-constituency-out-how-many-were-added-or-deleted,new delhi headline assembly constituency due prominent contestant also news another reason governing aam aadmi party allegation attempt delete add vote large scale newslaundry looked second revised list published january found new delhi polling booth recorded percent addition booth deletion hovered caution mark percent highest deletion rate recorded booth number kali bari marg kendriya vidyalaya gole market percent followed booth number sarojini nagar percent booth number percent sunehri bagh lane january january party convener former chief minister arvind kejriwal party colleague cm atishi singh mp raghav chadha sanjay singh minister saurabh bhardwaj addressed least press conference issue voter list revision january kejriwal claimed voter addition application filed address bjp mp residence three day earlier atishi stated application sent add vote remove voter certain period december january chadha claimed objector filed deletion application form fake identity district election officer said change carried per norm newslaundry could ascertain many application actually received poll panel new delhi assembly period mentioned cm atishi overall voter added deleted per comparison draft roll published october last year final list came nearly day first revised list january chief elector office cautious earlier pointed need greater scrutiny form seeking revision list press release delhi ceo january said unprecedented rush across national capital register new voter since december last year lakh form application received delhi since date adding lakh new voter read press release ceo office deletion said form application deletion form application migration received october november new delhi total number voter gone october last year,left
NewsLaundry,column,http://www.newslaundry.com/2025/01/21/inside-the-delhi-assembly-which-has-never-voted-for-aap,vishwas nagar assembly northeast delhi shahdara voted bjp three consecutive term including last two election aap secured thumping victory delhi seeking fourth term incumbent mla op sharma contesting aaps deepak singla congress rajiv chaudhary time aap never managed win seat watch,left
NDTV,column,https://www.ndtv.com/opinion/bjps-choice-for-delhi-cm-rekha-gupta-follows-script-refined-over-10-years-7754573,appointing rekha gupta firsttime mla chief minister national capital territory delhi bjp leadership followed pattern set prime minister narendra modi union home minister amit shah decade ago chosen relatively younger leader committed party philosophy proven organizational track record possesses perceived ability manage state affair long term rekha gupta come across warm friendly nextdoor neighbour portray aura position held past including top post occupies may widely known compared party colleague government assembly credential party worker leadership skill speak highly emerging student politics rekha gupta first gained success limelight elected general secretary delhi university student union dusu nominee akhil bharatiya vidyarthi parishad abvp student wing rss however journey rose underwent tough grind politics municipal councillor losing assembly election aap mayor election aap despite setback remained determined worked diligently chairperson various committee presided municipal corporation delhi vice president bjps national mahila morcha general secretary party delhi state unit assembly election margin close vote significant delhi standard rekha gupta hailed across board good choice lead city government rarity contemporary politics carry baggage past despite active three decade completely noncontroversial record woman origin vaishya community two strong social support base bjp additional positive style politics least far one poise conciliation contrast abrasive style politics practiced previous aam aadmi party arvind kejriwal protg atishi people delhi overwhelmingly voted change undoubtedly new face change rekha gupta assembled promising cabinet including pravesh sahib singh verma ashish sood majinder singh sirsa kapil mishra ravindra indraj singh pankaj kumar singh represent different region delhi belong various social segment proven leader right broad outline expected new bjp government intends deliver promise outlined pm modi address party worker party national headquarters march following declaration election result confrontation delhi lieutenant governor chief minister become almost daily routine aaps year rule hopefully thing past bjp government centre city delhi government expected work harmony deliver governance people even new government installed effort clean yamuna began picture machine used clean river going viral area repair work damaged road started promised pm modi newly swornin chief minister rekha guptas first announcement transfer first instalment monthly assistance eligible womens account march international womens day face significant challenge opportunity assistance modi government centre make delhi model city term hygiene infrastructure governance author consulting editor ndtv disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/delhi-elections-delhi-yeh-dilli-maange-more-7687273,delhi election done people given clear mandate new government priority need infrastructure transformation improving public service last decade aap aam aadmi party government country capital turned unliveable damaged road garbage street overflowing open sewer polluted air became norm quality life deteriorated citizen watched aap blaming central government every problem making excuse promise kept bjp back power delhi year task cut expectation soaring todo list run long road waste management clean drinking water cleaning river yamuna developing riverfront controlling air pollution improving health education public service persistent problem delhi one world fastestgrowing urban city various challenge range population growth infrastructural stress population delhi estimated million per latest un world urbanisation prospect estimated four five million people per cent city population live unauthorised colony slum without essential service make complex problem new government streamline overhaul various agency department better internal coordination smooth functioning delhi jal board oversees task providing water sewerage service city found wanting many front djb able meet city water requirement mgd million gallon per day peak summer estimated economic survey jal board collect raw water treated make safe drinking internal external source could surface water river canal etc groundwater rainwater raw water transferred water treatment plant located across city total installed treatment capacity mgd inadequately treated drinking water sewage posed health risk delhi citizen possibly one main reason public vote aap case cholera diarrhoea dysentery hepatitis typhoid dengue chikungunya emerged disturbing frequency waste treatment delhi suffers systemic failure half waste end landfill affidavit supreme court may centre disclosed delhi alone daily waste generation three jurisdiction municipal corporation delhi mcd new delhi municipal council delhi cantonment board tpd tonne per day tpd processed around tpd fresh waste dumped two giant dumping site delhi ghazipur bhalaswa causing foul stench sewage treatment plant stp delhi failed meet standard various parameter water plant treated untreated often make river yamuna used horticulture thus contaminating river food product groundwater leading serious health consequence safe drinking water proper sanitation important public health requirement providing service mandated duty local state government delhi smog public health emergency largest contributor vehicular emission account city air pollution construction industrial activity especially brick kiln small manufacturing unit also contribute significantly pollution addressing issue new government must immediately address issue crop burning neighbouring state punjab uttar pradesh haryana addition adopting ecofriendly practice major policy reform required contain air pollution switching coal fossil fuel energy source renewable alternative industry household also required proper waste disposal key managing civic imperative city longterm solution delhi pollution involve creating sustainable transportation system developing public transport alternative infrastructure cycling pedestrian pathway incentivising electric vehicle crucial better constructed maintained lit road safe pathway overall cleanliness improving healthcare infrastructure wobbled covid increasing public spending education obvious issue requiring immediate attention cleaning polluted yamuna herculean task speech winning delhi election prime minister narendra modi hailed yamuna maiya make good promise clean river big move delhiites watching kejriwal promised clean river watched become filthier delhi need fresh framework action holistic framework planned development city master plan delhi mpd prepared delhi development authority pending centre vision delhi sustainable inclusive growth next two decade would prudent centre notify new bjp government carry implementation letter spirit make delhi effective green contemporary city bjp government centre well state delhi hope promised double engine benefit instead daily bickering lieutenant governor report centre chief minister delhi unique constitutional status subject police public order land lt governor health education public service ambit elected state government double engine sarkar foster collaboration cooperation capital country personality help attract global tourist delhi opportunity catch author contributing editor ndtv disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/with-delhi-congress-sends-a-strong-message-to-allies-7683510,day delhi election result newspaper filled microanalysis congress candidate many assembly constituenciessuch new delhi jangpura greater kailash sangam viharreceived vote winning margin constituency murmur began real reason behind bharatiya janata party bjp victory aam aadmi party aap candidate also lament aap managed win seat short majority markdespite vote percentage difference bjp aap narrow bjp secured vote share aaps share stood congress recovering lost ground aap seat vote share mean lost vote share yeartranslating loss around seat meanwhile bjp vote share gained securing seat arguably congress played crucial role aaps loss many constituency party vote share rose percentage point cutting aaps vote baseor one might say reclaiming lost support despite expectation delhi assembly poll would witness division muslim vote aap congress community largely stood aap party managed win six seven muslimdominated seat exception riothit mustafabad northeast delhi secured bjps mohan singh bisht dust settled election aaps okhla mla amanatullah khan blamed congress party exit power even went far argue congress business contesting electionsa charge party dismissed absurd khan accused congress prioritising aaps defeat electoral success congress contested election win ensure defeat rahul gandhi came campaign constituency first time ever knew chance winning determined make u lose said insisted aap dominant secular force delhi congress congress action ultimately helped bjp come power project kejriwal first time congress fall socalled secular bait party unfazed done past keep project kejriwal afloat khan accusation seem particularly misplaced given aap might survived grown congress extended lifeline fledgling party back despite kejriwal defeating chief minister sheila dikshit aap mlas far short halfway mark congress eight mlas lent support keep bjp finished first mlas delayed election modi government allowed kejriwal consolidate position leading aaps landslide victory seat five year later aap lost ground still secured seat member house time however political equation shifted congress rather silent supporter became active playermuch aaps chagrin interestingly first time congress defensive breach socalled secular coalition party longer cared going blamed rout kejriwal team paradox delhi haryana bjp leader felt congress potential push vote share made effortsand maybe even secured seatsit likely failed gandhi actively push congress win congress candidate seen making effort pointed delhi congress leader content party vote share increased others like senior leader narendra nath asserted party contested election win attributed congress improved performance proactive campaign delhi chief devender yadav delhi nyay yatra timely announcement strong candidate help restore public faith party yadav almost seen frontrunner badli seat polled vote may seem like paradox congress leader complaining bjp win delhi delhi result may inspire congress indulge game oneupmanship within india bloc many senior congress leader across country heaved sigh relief aap experiment delhi kejriwal go congress grow delhi punjab kejriwal eating vitals support congress reclaim vote said party leader comeback mode felt following delhi result similar treatment meted breakaway group congress sharing voter base delhi election sent strong message india alliance party like trinamool congress tmc nationalist congress party ncp national party allindia outreach regional player forget congress never written observed congress leader three member gandhi family parliament congress leader almost feel party comeback mode lakshmi iyer covering politics four decade delhi mumbai x liyer disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/how-the-middle-class-turned-delhis-fate-7678035,february prime minister narendra modi inaugurated spanking new headquarters bharatiya janata party bjp delhi since travelled many time imposing building deen dayal upadhyay marg celebrate electoral victory bjp television channel shown visuals myriad leader broad smile waiting address jubilant crowd bjp supporter february cadre leader prepared modi arrive celebrate bjps victory delhi state last author notice something time many tv camera focused finance minister nirmala sitharaman sported trademark smile seemingly reluctant enigmatic yet interesting overnight perception change even presented eighth budget february bjp already giving tough fight aam aadmi party aap however score survey done c voter since lok sabha election indicated middleclass voter india despair also quite dissatisfied government centre disappeared literally overnight sitharaman announced massive tax bonanza india middle class akin pulling rabbit hat prior budget speech respondent c voter tracker survey said expected quality life improve next year expected deteriorate budget however nearmagical impact middleclass perception tracker survey result february revealing expected quality life deteriorate next year expected improve doubt final bjp push victory last week delhi campaign powered middle class fourpoint gap face bjp delivered landslide win delhi eight seat tally went aaps score crashed number deceptive one major expectation commentator congress would dent aap big time quite number seat delhi party campaigned stridently aggressively arvind kejriwal despite two member india bloc however data election commission india suggests congress vote share improved marginally little thats vote share aap still formidablealmost despite heavy loss state india vote share would enough win big majority also true bjp ally together managed gather almost vote percentage point divergence proved decisive end spelt electoral doom aap resentment absolute bjps vote share jump came largely middleclass voter habit voting en bloc bjp lok sabha election siding aap assembly election bjp aap vote lok sabha assembly election respectively dichotomy broken time sure considerable anger among delhi voter dismal condition road open drainage overflowing sewer poor drinking water pollution many civic issue yet unlike lok sabha election even west bengal assembly election tidal wave anger resentment recall political party would kill get vote share election aap done data clearly indicates section poorer voter switch bjp stayed loyal aap classic class election classic class election disadvantaged class stayed aap middle class rich switched en masse bjp would also important remember income level socalled middle class compared middle class state like bihar jharkhand west bengal odisha instance even lowestskilled worker employed say domestic help uppermiddleclass family delhi manages earn total monthly income around r least total household income worker would much income poor household say jharkhand bihar west bengal odisha thus quite aspirational middleclass voter delhi shift bjp time barring r family income group poor voter delhi remained loyal aap reason aberration could majority delhi citizen earn also get benefit like free ration food centre scheme delhi earning r r month would considered really poor category aap enjoyed vote share edge among middleclass delhi folk earning r r lakh month lot delhi form central state government employee salaried people private sector bjp enjoyed vote share edge aap bjp cant slow sum delhi election aap wiped way congress delhi still support delhi voter bjp juggernaut likely keep rolling pare figure well nonetheless time nirmala sitharaman seems delivered perfect knockout punch yashwant deshmukh founder editorinchief cvoter foundation sutanu guru executive director disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/delhi-elections-how-bjp-turned-its-weakness-into-an-advantage-7665258,since lok sabha election last year delhi become third consecutive state deliver resounding victory bharatiya janata party bjp following haryana maharashtra remarkably three state initially considered challenging party scale mandate highlight prime minister narendra modis influence connection people grown since genereal election last year modiled national democratic alliance nda secured third consecutive term even though bjp could win majority bjps resounding victory delhi especially sweet party worker supporter several reason first bjp return power capital year eight seat previous delhi assembly party surged total seatsan extraordinary achievement result demonstrate party campaign strategy turned wave favour meanwhile arvind kejriwals aam aadmi party aap saw drastic drop falling seat previous election second bjp overwhelmingly also managed defeat arvind kejriwal home constituency new delhi bjps parvesh verma vote kejriwal first gained prominence defeating sheila dikshit threeterm chief minister leveraging momentum anna hazare movement marked aaps significant entry politics becoming chief minister kejriwal positioned alternative pm modi spending considerable time campaigning across country challenge bjp fought election gujarat goa haryana uttarakhand himachal pradesh rajasthan however region aap candidate forfeited deposit despite kejriwal remained steadfast overextended moreover government became embroiled numerous corruption case particularly alleged liquor scam sheesh mahal controversy ultimately scandal contributed downfall evidenced result delhi assembly election kejriwals defeat new delhi especially gratifying bjp signifies kejriwals aura leader campaigner severely damaged loss carry significant longterm implication party third wasnt kejriwal fell victim modis magic former deputy trusted lieutenant manish sisodia also lost bjp previously safe jangpura seat prominent aap figure including saurabh bhardwaj durgesh pathak also defeated exception atishi outgoing chief minister narrow margin entire aap leadership wiped fourth modis ability deliver promise dismantled belief kejriwals freebieslike free unit electricity waterwould make voter slum cluster lowincome group area loyal aap seven month ago delhi voter overwhelmingly backed bjp secured seven parliamentary seat face combined strength aap congress opted doubleengine government bjp government centre another national capital territory fifth modis appeal turned potential disadvantage bjpthe absence chief ministerial face strong local leader capable challenging kejriwalinto benefit party leveraged modis image take kejriwal result speak kejriwal repeatedly projected chief minister even questioning opponent eventually resorted pitch kejriwal versus gali galauj abusive party failed realise dramatic shift earlier position alienated many people public longer seemed willing give another chance author consulting editor ndtv disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/delhi-polls-and-aap-rout-is-this-a-setback-or-a-wipeout-only-kejriwal-can-decide-7663263,many may tempted write aam aadmi party aap obituary today may hasty tragic aaps defeat delhi basically journey dreamland crashland much result argued opportune time bharatiya janata party bjp win delhi result delhi assembly election shocking aap arvind kejriwal must take blame rout gracefully accept mistake kejriwal emerged national scene radical revolutionary promised change politics country instead politics changed kejriwal twelve year power turned yet another politician lost moral lustre charisma nothing could tragic defeat kejriwal seat new delhi constituency lesson politician think bigger party collective wisdom people five thing went aap election old old first aaps biggest undoing longer seen party difference moral capital used unique asset something party contemporary politics could claim time aap sacrificed core value became vulnerable loyal supporter lost confidence party leader similar thing happened bjp could win two seat national election yes indira gandhi assassination one reason party dismal performance also fact bjp abandoned core ideological hindutva pitch trying secular true aap ideological party certain moral virtue responsibility moral image helped win landslide mandate assembly election losing moral edge second serious corruption charge dented kejriwals image alleged liquor scam proved albatross around neck landed jail along colleague manish sisodia sanjay singh others sheesh mahal controversy proved final straw voter could believe leader criticised every politician wealth fancy bungalow ironically built plush house worth crore leaked image renovated home damage kejriwals personal image liquor scam realise attempted damage control resigning office leaving chief minister bungalow much modest accommodation deed done middle class biggest pillar aaps success story national capital already disillusioned ended deserting aap policy paralysis thirdly nonperformance aap government third term contributed rout first full term aap government seen delivering promise provision free electricity water school delhi turned better centre education step brought global appreciation government introduction mohalla clinic also excellent step improve primary healthcare became hit among large section society could afford costly medical care private facility last term however aap government suffered policy administrative paralysis seen constantly wrangling lieutenant governor power tussle centre aap government brought governance city standstill broken road open sewer line everyone see theatrics dont pay fourthly year long time antiincumbency set government even modi government centre could avoid repercussion antiincumbency parliamentary election despite party expectation would get seat along ally could get majority lok sabha poll rely smaller ally form government aap government delhi exception misstep instead trying arrest address disillusionment voter indulged theatrics volunteer tired finally aap failed strengthen biggest asset selfless volunteer force couldnt create party structure across national capital contrast bjp always advantage robust organisation kejriwal nature believe slowly steadily last year many volunteer feeling ignored exploited disheartened disillusioned either left aap went back usual life joined party election aap rely paid worker even might early writing obituary aap party lost almost vote compared tally assembly election still command almost vote still control capital municipal body punjab government mlas also made presence felt gujarat goa still hold status national party kejriwals obituary written often past every time risen ash like phoenix latest crisis unlike though existential take deeper introspection great courage go back old drawing board aap bos serious regaining confidence sided long year ashutosh author hindu rashtra cofounder satyahindicom disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/aap-vs-bjp-in-delhi-why-its-raining-manifestos-7550072,two main political party delhi incumbent aam aadmi party aap primary challenger bharatiya janata party bjp upcoming electoral battle seat delhi assembly february may seem like battle manifesto party releasing poll promise instalment fact bjp chief union minister jp nadda released party first sankalp patra january revealed would released three part party third last manifesto set unveiled union home minister amit shah january central theme first instalment womens welfare bjp offer sankalp patra promise onetime financial assistance r six nutritional kit pregnant woman well r first child r second child nadda also announced mahila smriddhi yojana woman receive assistance r per month also referring aaps promise provide r woman nadda alleged party failed fulfil promise punjab delhi second part sankalp patra released two week later focused youth student promise free education kg pg kindergarten postgraduation needy student government institution also includes financial assistance competitive exam aspirant scholarship scheduled caste student welfare measure autorickshaw driver domestic worker bjp mp former union minister anurag thakur unveiling second instalment promise announced party win election form dedicated sit probe alleged corruption case aap government delhi party also offered lump sum financial assistance competitive exam preparation help cover commuting cost appear exam government also pay entrance exam fee twice thakur said battle middle class according election commission data delhi crore registered voter may seem unusual political party scrambling small base urbanised voter bjp candidate east delhi explains rationale say party feel need improve strategy enhance offer voter counter effort aap convener former delhi chief minister arvind kejriwal face challenge countering narrative daily basis mla admitted kejriwal winning three election row desperate retain delhi confident people disadvantaged section minority rally behind due freebie offered kejriwal sought disrupt middleclass support base bjp posing set demand centre behalf strategy swaying middleclass vote may yield immediate result believed might gain comfort testing water bjp take heart within delhi bjp opinion divided well aap fare election faction feel aap may still edge slum cluster due freebie already provided however unfulfilled demand piped water aaps alleged collusion tanker lobby could erode support base view shared many delhi bjp leader boosted confidence trounce aap candidate believe party improve lok sabha performance secured vote past six month party worker sangh karyakartas worker working slum cluster traditionally aaps support base party working jhuggijhopdi cluster worried kejriwals freebie pointed bjp candidate remains seen whether bjp sustain improve performance february inaugural campaign delhi january pm modi assured delhiites freebie aap providing would continue bjp voted power assurance may made kejriwal briefly feel vindicated policy however also know allout campaign rssbjp cadre well dampen prospect kejriwal aware pm modi kickstarted delhi poll campaign referring aapled government aapda disaster dealt body blow plan comeback word aptly defines mood upcoming poll bjp develop delhi last year delhi seen state government nothing less aapda disaster delhiites feel one chant delhi aapda nahi sahenge badal ke rahenge tolerate disaster change pm modi said rally referring bjps recent electoral victory haryana maharashtra described golden opportunity win heart delhi also pointed centre provided r crore delhi metro corridor development even supplied ebuses aap government failed improve even basic infrastructure like sewage system road congress factor bjp source believe success limiting aaps number member delhi assembly also depend well congress performs election indication congress overcome initial hesitation opposing aap lined couple rally public interaction rahul gandhi also using cag report attack kejriwal government corruption ironically aap congress jointly contested seven lok sabha seat delhi though failed win even one ultimately parted way haryana assembly poll congress may still unsure approach kejriwal bjp already upped pressure party got uttar pradesh chief minister yogi adityanath address least rally city first rally yogi reminded aap chief plan clean yamuna namami gange project asked whether would able take dip river cabinet minister done sangam pm modis question interesting kejriwal keep making new promise aap making new announcement every day losing ground every day getting exposed said lakshmi iyer covering politics four decade delhi mumbai x liyer disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/aap-vs-bjp-who-will-charm-delhis-middle-class-7540350,battle woo middle class heated pollbound delhi aam aadmi party aap bid win section voter listed seven demand centre consider upcoming budget increase education budget cap private school fee provide subsidy scholarship higher education hike health budget remove health insurance tax raise income tax exemption limit r lakh r lakh abolish gst essential item frame comprehensive retirement plan senior citizen provide free treatment restore discount given senior citizen railway popular provision abandoned middle class manifesto traditionally middle class india loyal supporter bharatiya janata party bjp nationally delhi however back bjp lok sabha poll state election tends side aap however time around wont surprising bjp manages make dent aaps middleclass vote bank thanks alleged liquor scam sheesh mahal controversy aaps budget demand seen lightas preemptive measure win middle class reeling high inflation tax winwin party either way demand eventually reflected union budget give party chance claim credit case doesnt happen get stick beat bjp poll promise made underprivileged class industrialist ground caste religion party created vote bank need donation industrialist note bank vote bank note bank large section sandwiched india middle class aap convener arvind kejriwal said wednesday sure aap already implemented delhi first third list demand spending education capital average state health spending year significantly india state average shifting priority middle class account delhi population higher national average state per caput income highest country twice national average middle class one first backer aap anticorruption campaign according centre study developing society csds postpoll data half voter section backed aap voted bjp contrast general election middle class backed bjp voted aap gain percentage point bjp since state poll loss percentage point aap meanwhile congress alliance aap election got middleclass vote mean almost quarter middleclass voter delhi keep swinging bjp congress aap much aaps lead bjp could attributed middle class assembly election due next month aap hope claim providing cheapest electricity free water mohalla clinic see also targeting bjp lip service middle class need hand bjp attacking core aaps clean image playing two scandal rocked party state growing discontent going easy aap win time lure back around middleclass voter swung towards bjp last year lok sabha election middleclass manifesto attempt attack bjp also position national party representing india middle class already large section population clamouring lower tax even national poll bjps share middleclass support shrunk percentage point compared lok sabha election congress rose marginally every budget rumbling middle class milked successive government high inflation rate last five year coupled slow wage growth across sector added discontent amitabh tiwari political strategist commentator earlier avatar corporate investment banker disclaimer personal opinion author,left
NDTV,column,https://www.ndtv.com/opinion/why-does-the-bjp-need-congresss-help-in-delhi-7496046,battle delhi intensifying rahul gandhi joining election campaign enforcement directorate ed received approval home ministry prosecute arvind kejriwal alleged liquor scam bharatiya janata party bjp released second list candidate deadline nomination approach candidate party filing paper aam aadmi party aap fight survival bjp prestige congress relevance aap score hat trick rejuvenated congress spoil chance bjp make comeback gap almost year aap congress engaged war word delhi since contesting ally june lok sabha poll ajay maken called kejriwal antinational sandeep dikshit fielded former chief minister new delhi seat dikshit ramped attack aap bid recover lost ground response aap called congress removal india bloc jugalbandi monday rahul gandhi attacked arvind kejriwal claiming kejriwals campaigning style mirrored prime minister narendra modi accused aap making false promise blamed rising pollution inflation kejriwal quickly responded accusing gandhi abusing claimed bjp congress working tandem election would expose jugalbandi duet aap grown expense congress party particularly among purvanchalis poor lower socioeconomic class minority dalits therefore gain congress vote share likely come aaps expense assembly election congress recorded vote share bjp bahujan samaj party bsp others getting vote respectively next state election aap secured vote bjp got congress others got vote respectively congress vote share declined almost entire vote chunk congress others absorbed aap assembly election overlapping vote base meanwhile whenever congress improved vote share local body general election expense aap example mcd election aap couldnt win congress recorded vote sharean percentage point pp gain compared assembly poll similarly lok sabha election aap lost vote share congress saw pp gain bjp pp compared assembly election aap voter shifted bjp may motivated preference arvind kejriwal assembly narendra modi lok sabha similarly aap voter shifted congress may antibjp voter backing kejriwal assembly rahul gandhi lok sabha seen better positioned defeat bjp respective election delhi assembly election aap secured vote share bjp got congress others congress bjp lost around vote compared general election mcd election aap lost vote share congress gained compared assembly election aap close contest seat eight simple majority election aap expected win comfortably bjp battling year antiincumbency lok sabha poll bjp bagged vote aap congress others aap congress contesting ally according trend past two election cycle section voter swing aapbjp aapcongress one election next swing voter swing aap hold lead bjp assembly election significant margin difficult overcome meanwhile congress aaps swing voter kejriwal hope shift back aap state election general election congress secured dalit muslim support according csds postpoll data translating vote share two community bjp need congress retain vote aaps lead broken follows vote hindu sikh muslim bjp led among upper caste upper obcs aap led among dalits sikh muslim aaps significant lead among dalits minority give real advantage bjp congress received muslim vote sikh vote according csds postpoll data sticky situation congress bjp hope congress regain appeal among minority voter may feel uneasy aaps soft hindutva approach congress gain support muslim dalits sikh compared could reduce aaps vote share around given community make population bjp also manages capture aaps vote share due antiincumbency middleclass disillusionment aappartly due corruption allegation kejriwal top ministersthen aap could lose much vote share event swing bjp could win seat aap could secure seat based performance election unique bjp hoping congress perform well better congress worse aap fare term vote share given complementary nature voter base creates dilemma congress campaigning aggressively would harm aap help bjp amitabh tiwari political strategist commentator earlier avatar corporate investment banker disclaimer personal opinion author,left
